Date,"GLD,IEF,LQD,QQQ,TIP,VNQ","GLD,IEF,QQQ,TIP,VNQ","GLD,IEF,LQD,QQQ,VNQ","GLD,IEF,QQQ,VNQ","GLD,IEF,QQQ,TIP,TLT,VNQ"
2019-12-12,357407.8911861358,346903.70531702024,402835.65902601223,414957.438638876,359150.9321741242
2019-12-13,359018.2875031267,348285.4197692895,404724.0697038889,416597.2691253579,360841.40765767684
2019-12-16,358904.3444499203,348351.518895607,404910.9225083044,417248.156326147,360593.7581368022
2019-12-17,358661.6840462504,348125.5074436475,404312.9786765994,416514.4661120874,360334.6829888304
2019-12-18,358774.9190536934,348328.11327661364,404666.4891108039,417144.5676974785,360241.96037606325
2019-12-19,359717.79279119935,349392.80087301444,405888.8580979632,418747.7596082954,361292.98060123605
2019-12-20,360027.9771171727,349801.4137378905,406457.14099344425,419624.40193376655,361720.65015369817
2019-12-23,359862.65983659786,349555.86501326074,406469.9585430063,419563.1732782077,361440.452405255
2019-12-24,360677.5040443297,350461.19291584776,407558.9449637518,420969.2502310682,362385.81357353023
2019-12-26,361782.34219866875,351650.5315354638,409185.79281501623,423023.20654741157,363581.6591259843
2019-12-27,362096.71896282723,351906.7984996361,409625.43337216484,423421.02384077397,363859.27919606405
2019-12-30,362102.57889528834,351749.09937083704,409579.76191597665,423047.4546198324,363585.3480824872
2019-12-31,361835.45975468465,351800.9240530631,409324.13975453505,423382.7344944134,363293.9478418041
2020-01-02,363291.1013981243,353392.897094459,410834.034350565,425215.51622469624,365146.7470155015
2020-01-03,364830.3155605734,354965.8957846242,412516.4267097471,427072.11990545044,366772.0636517324
2020-01-06,365014.14673085255,355507.68336485815,413203.54110503005,428656.75810582837,367331.87109020207
2020-01-07,364220.6938174231,354772.6808977065,412445.78209643514,428000.1356832032,366572.42243649287
2020-01-08,363965.2485028894,354590.4537167671,412193.94878479,427878.0598391947,366384.1343783997
2020-01-09,364487.92086131114,354784.7852286886,413024.5129565527,428257.79805108055,366584.92935759755
2020-01-10,365536.7604305391,355812.54905818147,414194.7868603639,429476.20589283435,367646.8766183519
2020-01-13,365825.9292654607,356396.7456166858,414673.9941334042,430598.47768721945,368250.5035579688
2020-01-14,365865.90081250406,356327.9095171505,414521.166595094,430155.75900195196,368179.3779693416
2020-01-15,366837.51875112264,357319.4404148429,415919.99863303365,431817.52172611543,369203.887190762
2020-01-16,367249.4163437228,357694.6343958097,416820.67053192924,432888.1912006028,369591.56012583297
2020-01-17,367347.10493806173,357829.82853252813,417230.6580901067,433515.2785434043,369731.2508203663
2020-01-21,368649.47312860365,358978.41247091745,418757.58368790604,434898.6675165193,370918.0366675788
2020-01-22,368555.30662976997,358810.80189521535,418718.41934046056,434745.49038379494,370744.8513631027
2020-01-23,369547.66792738985,359908.70098312374,419949.1483433125,436312.3565907847,371879.26658139686
2020-01-24,369920.82199656614,360206.63546470803,420181.3650512207,436350.2974442532,372187.1103656628
2020-01-27,369993.4300577899,360112.08586483396,419929.0692443784,435638.8580413966,372089.416045518
2020-01-28,369990.7580124761,360160.2304441394,420168.25069003756,436083.88722229557,372139.1619138259
2020-01-29,371140.15061193524,361267.7681288301,421387.55378085043,437291.89598329226,373283.53630869044
2020-01-30,371555.42186646984,361720.6704024763,421862.42998862575,437876.6267985816,373751.502114731
2020-01-31,371700.43253936706,361649.3090569524,421399.0918866755,436734.35576634796,373677.7672904181
2020-02-03,371820.6680161751,361879.4638223725,421972.1465811868,437719.3961840592,373895.44313503394
2020-02-04,371201.0409497274,361374.15003715374,421674.05730429525,437821.0601919382,372922.4680307666
2020-02-05,370712.35580625245,360810.8097706121,421372.12828470225,437483.4578672109,371991.828074508
2020-02-06,371502.58045273955,361902.5311124423,422310.95304203767,439091.56950127974,373172.4275893977
2020-02-07,372593.2077807982,362852.0076929031,423376.39928165195,439887.7549899942,374518.84559602576
2020-02-10,373949.28557798604,364331.3023550967,425244.7905363817,442312.5508768155,375996.79164555593
2020-02-11,373449.01265095733,363857.99936314864,424925.9078168183,442147.6336070092,375367.8017727203
2020-02-12,373572.2001883663,364077.0265624825,425274.3823629354,442814.773187245,375381.22200011445
2020-02-13,374188.70288367313,364971.55880034884,425904.09955522325,443987.7285681656,376355.25224606326
2020-02-14,375286.5494628501,366103.4138010576,427491.4767392313,445948.0809725888,377570.37816728995
2020-02-18,376340.17497018183,367244.7501447302,428787.446514259,447569.63700954884,378888.20718917105
2020-02-19,376250.39085356036,367300.59044833994,428713.65457103075,447781.5863383389,378937.46639141755
2020-02-20,377273.8504718723,368218.96206311265,430002.31748851965,449042.7816097297,380086.83140506165
2020-02-21,378121.8297006413,369080.9519751518,431031.3333922995,450217.9444558386,381242.40244482766
2020-02-24,377941.59612345457,368825.0288601177,430025.4375633325,448564.7020817606,381573.05324090336
2020-02-25,375558.26850224956,365571.4368648116,426586.42081528174,442807.3369149585,378746.2352494927
2020-02-26,375102.11881789274,365442.70380243886,425957.3907432438,442688.6289306416,378425.8043210333
2020-02-27,371979.1440945315,362022.1177922219,420662.1932711956,435491.7796135873,375647.6730520664
2020-02-28,371658.39763839304,360198.08313709835,419923.8323004355,431678.5782253425,374791.58359678625
2020-03-02,374865.0295012951,364503.5802541356,424520.71004673647,439199.7009812457,378546.9630673939
2020-03-03,378858.46755877475,368281.1803650966,429157.673899675,443841.9845370047,382706.460295022
2020-03-04,379465.1605700263,368896.2166944502,430541.8053347948,445877.10857325734,382776.72643530875
2020-03-05,380786.20666891016,370739.2416489532,432120.00848772575,448873.8393114447,385610.24574220064
2020-03-06,383008.50205524534,372737.1058711947,434455.7699410982,450767.52457034396,389864.2933878207
2020-03-09,377210.6598016038,368433.08639998315,429121.21005396964,449322.95195228374,387185.1122289518
2020-03-10,369770.5071988073,361570.2689638953,422677.5300695014,445124.5038828021,378444.8297821967
2020-03-11,361674.1776235216,355212.7841270082,413589.7889980385,439382.65998895734,370911.10240787826
2020-03-12,353620.854849237,350854.36866170453,400045.41981611075,429967.3405076934,367188.5399900169
2020-03-13,358403.84892846306,351493.1726685851,407472.45742758445,429899.6376185282,366772.33530084544
2020-03-16,355831.5786913149,349943.0767510557,404493.3128185994,429002.86075034284,368223.6806972448
2020-03-17,347967.1311202878,344802.6047533357,396804.04600728065,427972.23800872423,360498.9529803529
2020-03-18,339311.76272123057,339632.8306235341,384296.22053921333,420471.50222382916,353287.8128968449
2020-03-19,336641.7891422158,342501.52275792294,375753.5717045924,419765.5053311127,357074.31683154905
2020-03-20,345146.9950580389,352389.34938605985,381432.1772755615,425799.76487751585,369383.6547733428
2020-03-23,356914.6223312514,358891.94648586673,397506.99615489756,433514.0674285702,377216.5634479467
2020-03-24,361401.92174182617,362286.52787532343,405013.15602001117,441169.93608474446,379503.6173020367
2020-03-25,366958.73105504183,363232.87591282895,412461.7145863775,439449.1155371311,380270.7848257275
2020-03-26,369276.95908184047,366312.44451008504,415328.5876527351,444542.0153154568,383331.2302098871
2020-03-27,369276.9534101772,366605.6368351765,414616.68216681405,443888.8623171882,384838.5561621728
2020-03-30,369531.3506094793,365204.9595885466,418522.00441475026,447146.5144771312,383163.0364365246
2020-03-31,367681.7067374925,363133.5958514073,416106.11731489946,443732.40080545575,380876.4795079812
2020-04-01,366707.9484766186,363961.45571539225,413097.6948611554,443308.855282435,382284.1408863529
2020-04-02,369943.27325763344,367172.54923518625,415405.33453224186,445785.260049926,385534.40627535374
2020-04-03,371559.6800775811,368776.84982823423,416295.01358319307,446740.00418564066,387119.65395572584
2020-04-06,373025.8259527449,370232.01486960443,418898.6379157756,449534.03992299957,388318.8144218781
2020-04-07,371763.09285557014,368978.7391275951,416908.39426635177,447398.24336704024,386648.24578783044
2020-04-08,369971.10433180333,367200.1718659776,415322.9716058182,445696.8736583175,384661.65902665735
2020-04-09,373697.0922111205,370898.2536178669,419543.56802916975,450226.13584573776,388124.844053947
2020-04-13,374992.1251516826,372183.5872906286,421345.5745121951,452159.9288471003,388837.4197098898
2020-04-14,376239.41788389324,373421.53830970114,422825.11399477994,453747.6718011981,389951.11414155917
2020-04-15,377437.36497770477,374610.51326905214,424620.5261685233,455674.3882302739,392368.4958925341
2020-04-16,376450.36529657466,373630.90581241786,424799.2121743877,455866.1421173086,392051.7036210646
2020-04-17,373784.2829185863,370984.79130254465,421301.8352281723,452112.9907688388,388954.4513263015
2020-04-20,374429.9956820786,371625.667941164,423042.2819385126,453980.72193373996,389944.26901523315
2020-04-21,374958.0875020706,372149.80456911033,422862.20528120315,453787.47569245606,391058.3403372409
2020-04-22,376839.56186190713,374017.1874544338,424767.173244501,455831.76007763785,392249.8283495363
2020-04-23,377711.5354702426,374882.6303365791,426365.2976604665,457546.76046193857,393309.4288954952
2020-04-24,378108.5950815327,375276.7161335498,425824.53673585155,456966.45195512613,393788.81449893577
2020-04-27,376409.3087870244,373590.1567993556,423370.77385742316,454333.2375211017,391299.6633170998
2020-04-28,377197.2496200416,374372.1962773486,423970.38572760497,454976.7009320351,392595.59568238317
2020-04-29,377425.0882347778,374598.3284739156,424615.34259618673,455668.8255666536,392538.49595471384
2020-04-30,374567.0094703533,371761.6555521245,421372.91786332714,452189.27190526965,389357.53862802696
2020-05-01,375231.71642242535,372465.7089060466,422512.8483177429,453482.0240278076,390430.50439141423
2020-05-04,375990.77653686225,373245.17647652776,423516.2774540467,454637.68394842534,390932.2944385107
2020-05-05,376542.75765859813,373949.6386974242,424183.24390356697,455633.5340727742,391285.10159839946
2020-05-06,374338.11865909555,372061.53243463003,421556.3111775003,453298.282296364,388794.0262172977
2020-05-07,377281.3254138629,375276.68587843544,425095.9521309955,457655.2119713004,392526.35811233375
2020-05-08,376556.31125677255,374717.47168505617,424047.98921942833,456753.3776201965,391404.54717313766
2020-05-11,375251.9874329864,373717.9283685081,422578.53377410583,455684.7586862527,390121.5289426391
2020-05-12,375921.14978715265,373943.26175358664,423458.2170130387,455901.7798336292,390804.61926197755
2020-05-13,376684.4729938994,374688.1084796497,424480.2395499261,457014.27722334984,391815.40276560397
2020-05-14,378330.7705238644,376106.4263701917,426801.4469888763,459241.87023872713,393578.0024116973
2020-05-15,379146.91649901547,376841.156491875,427784.3000508072,460181.35659577907,394135.1893874658
2020-05-18,378605.13848570833,375900.1669219824,426976.3759694644,458572.3065921319,392239.7914551891
2020-05-19,379492.6844550976,376870.08060575376,428486.9498478585,460463.9805402366,393305.9782841134
2020-05-20,381092.6125338194,378076.1367334602,430476.3614609303,461982.28025960433,394555.0010268539
2020-05-21,379740.3653572002,376576.4360486846,428584.28304028144,459595.32510485826,393292.9965526214
2020-05-22,380553.81264110026,377504.3290474322,429731.63152093586,461087.1254094135,394428.0779324682
2020-05-26,378727.96070959215,375499.0427997513,427508.37613007287,458329.68536933657,391953.3626423787
2020-05-27,379418.80727904657,376053.47326497664,428409.9585029719,459098.7338216572,392377.7919248418
2020-05-28,379826.876337296,376471.29299217515,428570.1057217814,459224.98168836953,392590.34367969324
2020-05-29,381547.40149096516,378066.2486528797,431114.138016392,461897.8498222411,394389.1256875738
2020-06-01,381956.8982182407,378560.4465406753,431565.1999489777,462527.5686182892,394527.69140185206
2020-06-02,381485.8363784717,377857.30062010494,431219.9005605777,461757.0579736376,393711.925030231
2020-06-03,379501.11486703635,375646.3491176899,428611.5796208672,458418.6617665672,391061.5543184376
2020-06-04,378602.62219280086,374792.1422404716,427866.74077946134,457750.64176184195,389607.88785372046
2020-06-05,377704.9224212645,373504.79288101697,426419.5883226283,455353.2215991115,388099.7080736175
2020-06-08,378914.9575250615,374694.8703087607,427983.8249430749,457057.31329558406,389366.47088596906
2020-06-09,380050.6060610368,376087.89755826007,429645.89978200314,459426.69482742157,391165.83913713525
2020-06-10,383273.56286723656,379378.61902646645,433442.48393596814,463712.36597017036,394869.60337612015
2020-06-11,381770.9532355947,378319.96877181536,430929.6222162108,461640.911517964,394780.5852214572
2020-06-12,381602.7257036825,377870.31879526214,431170.2389743349,461467.8290087355,393916.78634018044
2020-06-15,382414.60451213975,378030.2978236499,432414.7010123158,461666.39931397693,394089.6311566319
2020-06-16,382310.227527349,378059.58625251404,432338.54398674954,461843.55609930644,393402.01016509975
2020-06-17,382536.7445996804,378418.80433357717,432833.4330743777,462681.56208468333,393923.6358899412
2020-06-18,383489.8487207609,379374.80599312845,433524.2635900937,463354.87520295475,395294.3038434113
2020-06-19,384276.1687203684,380222.45519368217,434429.9881928486,464457.85154979455,396110.5248219138
2020-06-22,384960.91777736944,381047.6238548594,435060.51374959754,465375.9816714074,396874.31434104516
2020-06-23,385459.97401950444,381711.71894648625,435764.1628660038,466480.54737149,397163.4318297841
2020-06-24,384799.18413778045,381114.1692300804,434953.39107067155,465704.5861987537,397118.9597954318
2020-06-25,385185.68526741915,381494.4808383437,435411.1092463491,466194.83121173066,397603.7320125342
2020-06-26,385459.5002828223,381755.5186251841,435528.4928326139,466256.7995231649,398346.8795072279
2020-06-29,386254.2799586362,382403.55666773126,436604.39129640587,467188.67366861494,398794.87062375137
2020-06-30,386594.45428102004,382635.004363568,437471.9069600982,468031.20724587794,398778.67865703383
2020-07-01,386675.2390774375,382523.2799829342,437497.6069873648,467696.52303999144,398580.78420139354
2020-07-02,387621.488959478,383459.19519196684,438492.0850124108,468729.7173927231,399499.7788816751
2020-07-06,388754.6086021325,384606.5129751602,440010.840056253,470501.6352152043,400411.0100501578
2020-07-07,389332.92694441817,385191.2454759045,440967.65707239386,471669.0842455904,401523.33321715926
2020-07-08,389381.24781478225,385378.4919463394,441485.3906891691,472701.86354409234,401538.0220332263
2020-07-09,390601.17117108096,386387.6651580296,443000.4147121772,473949.28165050916,403125.4039477873
2020-07-10,390169.7687859959,386019.5641952803,442497.9127867144,473532.5847106099,402576.67142631987
2020-07-13,389943.71682409913,385961.5256484623,441566.8254454449,472629.98134266975,402655.75843206426
2020-07-14,390716.00570419716,386418.047838655,442884.676662221,473552.2377476456,403142.3552202483
2020-07-15,390819.47437895346,386382.93773662194,443204.66665712645,473677.9615570215,402920.61069984245
2020-07-16,390817.047643002,386157.30152116,442706.8819586566,472474.3190199384,402900.93335944606
2020-07-17,391589.12868408294,386862.05083450617,443611.35968650406,473326.58131128846,403477.8305960617
2020-07-20,392969.31588456617,388286.2601895509,445703.1121542044,475893.1841119875,404913.6737919754
2020-07-21,393718.585368194,389074.85719305853,446468.8857021268,476781.8765589113,405677.83711914957
2020-07-22,394687.94504940126,389968.13685833255,448174.6939099169,478699.8965990405,406637.4537119326
2020-07-23,394603.70990403707,389809.24409015593,447907.2596540241,478184.8783618501,406964.9201783099
2020-07-24,394462.7910944453,389822.0836239551,447718.50499963784,478299.01206229196,406974.582084789
2020-07-27,395339.02858642244,391113.1016747972,449261.842107663,481074.53282653354,408035.6445918797
2020-07-28,395823.7553840402,391774.4332498063,449659.90256051935,481833.16349211964,408939.5935088723
2020-07-29,397284.9342097154,393077.71043610404,451660.4183372789,483801.27973680117,410093.6347779852
2020-07-30,397357.84498043655,393253.15568095964,451530.58189653786,483802.25541492726,410529.3694524833
2020-07-31,398737.3250801001,394789.24559474515,453228.50771352823,486040.57024143555,411945.5877873764
2020-08-03,399349.0784389891,395413.144131851,453970.39393911447,486893.84881638817,412322.2021649958
2020-08-04,401286.67929421325,397421.7483186155,456836.8710419136,490405.6641047443,414591.7117722088
2020-08-05,401235.2671273184,397467.5329751184,456625.08925039787,490330.3886491989,414289.4101691096
2020-08-06,402592.7262339457,398744.0328444997,458747.6428120996,492675.00199736364,415713.6996279072
2020-08-07,400891.06096137926,396947.3767006067,456416.0406186586,489786.5913972048,413754.99375501386
2020-08-10,400222.9545116896,396324.3554681714,455534.14157274517,488878.65794440237,412991.0468451808
2020-08-11,396539.7772862121,392450.2871151803,449573.9079566067,481344.1856234112,408870.99934174
2020-08-12,396317.8885975943,392377.7433411444,449023.4748445378,480960.29895246285,408448.1365113864
2020-08-13,396081.2027297335,392792.2980331883,449241.12061942887,482760.4997111406,408422.39971498743
2020-08-14,395431.49815260194,392361.34420957323,448512.47000547854,482438.4380250117,407864.9107808958
2020-08-17,397150.5409932691,394242.35793322074,451008.90493637865,485701.4061490999,409731.57258794445
2020-08-18,398725.03791832953,395889.52561245137,452672.67383240745,487628.50428751257,411559.5755415418
2020-08-19,396562.6227313197,393526.9709821636,449611.0779287149,483643.2546553513,409092.3829174578
2020-08-20,397551.8171689817,394428.21477780375,451594.69606413384,485921.9308625187,410292.44776915014
2020-08-21,398052.58926016884,394880.527380294,451620.37890345,485653.72687803634,410952.44594075996
2020-08-24,397913.5745508855,394851.721234291,450876.9292366492,484872.9752178396,410861.69578720356
2020-08-25,397451.92443564354,394639.05779809057,450142.4046693214,484531.557154724,410361.75566950784
2020-08-26,398539.47602401586,395902.065689091,451563.43050989613,486523.58018042066,411400.25881907105
2020-08-27,396466.4153987755,394056.80111406994,448900.85497446154,483998.5905389813,408998.5490816977
2020-08-28,398114.95491302374,395781.2031635783,451012.9508598978,486550.6406697239,410588.7219563983
2020-08-31,399422.18321204575,396990.7135763179,452186.49710587977,487509.8277562011,411983.76423353516
2020-09-01,400656.0663557399,397967.80445326323,454240.11697875615,489427.2416260943,413349.6073613131
2020-09-02,401612.5659048153,398785.79396335,455747.7403785091,490943.3320777227,414504.43873227155
2020-09-03,399657.0926225197,396619.8130376037,453229.0366478943,487670.4430281147,412592.27094356617
2020-09-04,397392.6534985047,394786.6316874794,450113.23150985,484944.5565194161,410098.9524993707
2020-09-08,396510.2498887139,393645.7464816797,448446.90041748463,482375.2827938509,409280.28307775565
2020-09-09,397605.37857776333,394906.38373794925,450148.14223388495,484721.2788579853,410352.5743080255
2020-09-10,397144.1313429606,394290.5141839743,449198.98798673594,483226.87573083024,409982.2194286173
2020-09-11,397049.68402399955,394115.748815182,449158.3461704922,483045.9969972673,409904.94072489516
2020-09-14,398150.03227343515,395229.4874772942,451117.4017667491,485458.59315816895,410946.27239863854
2020-09-15,398812.42688961816,395933.4225139243,452068.5555790486,486648.7543005449,411506.9242413313
2020-09-16,398626.6064338104,395654.984748826,451759.5023738033,486091.9046872505,411124.5909815727
2020-09-17,397829.5968333127,394679.2461397087,450317.4644388258,483972.7712909009,410335.2826440573
2020-09-18,396648.8473181433,393414.12726965087,448539.21132932266,481712.2069876156,409023.9455776135
2020-09-21,395526.45650713396,392146.0469386403,447058.1538966306,479735.2875944123,408041.2449284366
2020-09-22,396213.0851920505,392921.3110477175,448130.68382157973,481183.1595863532,408736.2408778799
2020-09-23,393788.77013002784,390608.35933453526,444323.0410991353,476884.9693269705,406622.3293393759
2020-09-24,394071.95556903444,391155.6178592751,444643.7693958953,477758.76781126205,407289.7128632752
2020-09-25,395236.92204757885,392640.8169473876,446292.5958919665,480306.85242598807,408683.2051844258
2020-09-28,396956.55790942255,394290.05783556466,448712.76052084134,482969.98206931987,410114.96214921033
2020-09-29,397055.41102123546,394513.36296705145,448529.11225677846,482912.901235003,410371.0668643
2020-09-30,396409.71145482815,393749.21833787765,448086.6066553049,482298.01400220185,409265.7605402348
2020-10-01,397647.0043420939,395006.39023235557,450177.50368858856,484860.11259500845,410473.78451608896
2020-10-02,397435.6814996189,394739.2209091412,449788.03057633643,484267.36036779993,410196.1535563926
2020-10-05,396427.683695973,393805.53309123084,448751.141421008,483327.322900175,409225.90501953027
2020-10-06,396101.16614721774,393480.78165738133,448168.35212660546,482617.8824346511,408888.43718767865
2020-10-07,395975.57978319476,393304.43051214615,447974.8036150222,482285.2543428529,408705.1806030299
2020-10-08,397396.4457806387,394810.51689400245,449497.91041029885,484085.27684750763,410270.24130142777
2020-10-09,398030.11594466225,395380.4301373063,450492.35216560983,485140.7430220306,410862.47082380886
2020-10-12,399171.9681772504,396269.2609836963,452271.54339737183,486743.5596736546,411786.10591006087
2020-10-13,398782.39621543785,395881.0006321867,451616.74581377883,485954.7907091359,411382.64232110995
2020-10-14,398591.22438389744,395569.84827574267,451295.5734948993,485323.07562832104,411059.306070181
2020-10-15,398395.3851767433,395421.02777315147,451035.69882941485,485121.5438279873,410904.65815454535
2020-10-16,397954.6684369224,395033.3665198186,450209.1825996637,484209.33000782505,410501.8171228543
2020-10-19,396732.3638374798,393723.1722377967,448674.6558969268,482305.014511515,409140.3191352483
2020-10-20,396432.03903979674,393535.55021766986,448360.1348983142,482200.1652646822,408945.3503383772
2020-10-21,396162.2211731019,393347.5504386031,447976.3476709789,481919.41326713096,408749.98899053584
2020-10-22,395120.04925516516,392279.1011519449,446554.91062272363,480229.87460213085,407639.70208606287
2020-10-23,395778.2296834576,392860.1354144948,447400.8742743799,481031.7259193285,408243.4880970742
2020-10-26,395893.0324331555,392824.1783349538,447421.49566015933,480708.9266209112,408206.12303442124
2020-10-27,396607.5140298048,393342.8585251018,448189.9322892895,481134.6619217683,408745.1133542445
2020-10-28,394723.5622735892,391490.8314090514,445306.36081841734,477786.74623278994,406820.5658072936
2020-10-29,393943.6642838282,390769.18555562943,444735.6028200594,477395.9655326427,406070.6622314041
2020-10-30,392314.1668913951,389242.0018819314,442657.16525812086,475254.7012894413,404483.67812761455
2020-11-02,393837.03644417686,390749.838873321,444421.45436619024,477160.05124967184,406050.55798473523
2020-11-03,394724.9233222057,391846.93867920706,446797.9082855926,482926.6213977641,407190.61728617846
2020-11-04,397628.9303022926,393441.4527122897,452657.0872084201,487865.56479422265,408847.568226234
2020-11-05,399681.2711862743,395711.9584982745,456995.4926349306,496925.4544259777,411206.98094912845
2020-11-06,398308.03860481374,394303.1503261705,455936.16719112865,496407.80385551695,409743.00761512603
2020-11-09,395529.3888541395,391652.15800730523,450862.8905727926,488160.73694336816,406988.2095238658
2020-11-10,395545.6164338669,392112.0570247813,450460.1986017158,488999.45468986983,407466.1169574331
2020-11-11,396422.33246135374,393042.3500728629,451665.5596048763,490926.39865214593,408432.8377943554
2020-11-12,397326.22187436704,393647.58621889504,452457.3761424784,490090.22008627385,409061.773369908
2020-11-13,398447.8870435156,395037.5320114335,455065.5794385492,496374.23150992044,410506.14572398533
2020-11-16,398944.2278699574,395190.0273577413,456832.4662279215,498791.71200772765,410664.6123803937
2020-11-17,399492.04628884123,395416.42580223863,457318.62852858444,497658.9238335238,410899.87598275393
2020-11-18,399034.90341486305,394407.5776779574,456117.30428935797,492713.73198888986,409851.52406284685
2020-11-19,400059.36512278614,394913.2288651594,457995.78226514265,493656.4650046919,410376.9751987987
2020-11-20,400282.25019600673,395376.351589881,457474.4741636785,492892.10218156094,410858.23257136944
2020-11-23,399548.8305827592,394129.325314269,456155.2420120887,488344.9780090302,409562.37608043937
2020-11-24,399110.7535589844,393893.17987173423,455001.0854571755,486899.2918751534,409316.9838136549
2020-11-25,399618.25825628755,394511.07546756,455396.20534562325,487536.81106048764,409959.07454921294
2020-11-27,400212.9938668411,394745.4454032498,455624.9675613164,485484.01743251574,410202.6217850509
2020-11-30,400402.4237424891,394421.33379586186,455547.37148392334,482674.85489264113,409865.8188335547
2020-12-01,400763.90534327924,395588.09727765084,457445.6624899617,490599.54396095575,411078.26965421956
2020-12-02,400331.2161152449,395505.4208133189,455854.0357986837,488766.5987376761,410992.3558005608
2020-12-03,401719.8790878868,396806.32963977556,457857.7847671331,491332.7386233938,412344.2047389841
2020-12-04,401227.3829939039,396975.36128216353,457853.5808830094,496350.7765479169,412519.85520862124
2020-12-07,401793.4039399954,397617.1816085588,457761.6145528559,495259.41186203744,413186.8075032407
2020-12-08,402021.35285845475,398108.2107427933,457352.0355906189,495066.22144932643,413697.0640257195
2020-12-09,400502.0322117013,396584.0205765844,454083.7986552476,488316.9110412412,412113.19064716995
2020-12-10,401547.4011690674,397256.81872228236,455462.7122691591,488035.5248412933,412812.33376968396
2020-12-11,401551.9284394096,397106.85075566394,455522.56677766517,487293.77673106064,412656.4934583973
2020-12-14,401523.19154251524,397178.90317265835,455446.35645348136,487720.0193189492,412731.36725542584
2020-12-15,403124.79924953816,399072.1631402312,458588.60457166354,495548.7414457128,414698.76222213847
2020-12-16,403205.62186896405,399305.902382986,458851.8205155548,497096.96422115667,414941.65406879195
2020-12-17,404000.23950977763,400171.4883646202,460612.9948362008,501200.01327060297,415841.1340835241
2020-12-18,403060.760883378,398994.9288020977,458399.78481842455,494999.939543467,414618.5035937917
2020-12-21,402565.83679033275,398618.7094596056,457180.58232496696,493048.014879063,414227.5525075825
2020-12-22,403399.04565939173,399335.42033072724,458814.90947817964,495541.9503760817,414972.3278604574
2020-12-23,403180.9279480137,399002.6486063699,457945.2205366902,492657.4859713625,414626.52568496205
2020-12-24,404065.4365773875,399689.15402809996,460053.1232267584,496004.090659695,415339.9128237944
2020-12-28,404775.71933336306,400561.7553253696,461508.2191422738,499883.53028305824,416246.6828551684
2020-12-29,404456.52307619515,400057.1292244801,460948.38720851607,497747.7272657301,415722.2969451687
2020-12-30,404968.51417797117,400557.5322407965,461828.06889516755,499255.1598443232,416242.29440589284
2020-12-31,405871.7763895019,401761.4107107873,462926.55450244027,502445.353513682,417493.31353847927
2021-01-04,404049.7799272909,400048.43958393205,457409.071123024,490130.775582391,415713.26704152644
2021-01-05,404035.09352196346,400500.13790802436,457526.043590703,492355.5254737808,416182.65266447974
2021-01-06,401664.99637540145,398480.64844743477,453444.9574046657,487465.37648416543,414084.0853952492
2021-01-07,402214.8742158609,399248.60744413076,455022.18476904643,491350.4840415061,414882.1156132959
2021-01-08,401067.3876243766,397798.3981201913,454240.6386684856,489909.0817490223,413375.1199690285
2021-01-11,399283.5544735032,396003.44805380993,451108.1342296052,484938.1256582729,411509.8844564294
2021-01-12,399974.24628058216,396627.79658828734,452072.5799636383,485970.125194385,412158.6808104663
2021-01-13,401687.613823339,397820.51884536975,454999.1941171683,488347.48239591945,413398.10688267037
2021-01-14,401279.01264356653,397899.89177361055,453820.32199809526,488129.32421227806,413480.58784259605
2021-01-15,401367.3003087246,397793.34795435524,453497.30355995754,486417.20294459804,413369.87205219886
2021-01-19,402691.22615650384,399330.41768380493,455443.27894013026,490028.04318905034,414967.12932325515
2021-01-20,404700.0064455303,402099.0672909372,459397.7462389725,499732.44192762836,417844.19184766157
2021-01-21,404900.116740461,402957.56085798854,458686.4896501738,500452.5610317117,418736.30172781565
2021-01-22,404240.83248191903,402169.1132407039,457907.99213322514,499007.43893143826,417916.9806095695
2021-01-25,405744.66445129155,403583.15169346816,460161.6940350109,501863.612397632,419386.38902804087
2021-01-26,405595.3024918755,403390.77557232394,460534.21056837693,502818.8436299226,419186.4799722655
2021-01-27,403750.23639727454,401141.6556854433,456378.62819124735,493757.5523787535,416849.2905631139
2021-01-28,404346.7070465363,402191.3666394216,456822.540361677,495822.216933071,417940.1053918917
2021-01-29,402942.88685770845,400509.83455365314,454051.07443056395,490036.983155111,416192.7290048297
2021-02-01,404374.12491969473,402166.82780332817,458420.6569581386,499397.92264349235,417914.60568057577
2021-02-02,405102.3811748433,403637.812834257,459418.8467178478,504924.79342478537,419443.19055297924
2021-02-03,404490.1624370309,403171.56105436303,458191.98099347414,503293.63692400977,418958.6815998003
2021-02-04,405139.84714249335,403802.59539017995,460200.9829886662,507981.5739168497,419614.4255532841
2021-02-05,404994.77124760323,404045.90312127525,459967.9734561956,509740.2204635583,419867.26056470245
2021-02-08,406107.7507830933,404894.54664495954,462232.40118866327,512831.2252624035,420749.134700123
2021-02-09,406152.60619279655,405219.61659603997,462040.40831388335,513689.8288081924,421086.93352148874
2021-02-10,406731.3673328151,405637.9265555632,463012.7928139747,514522.50395609223,421521.6233807724
2021-02-11,406399.53162822966,405618.138685596,462833.20902225864,516470.4673778016,421501.0606707157
2021-02-12,405831.9678023737,405365.9778409429,462323.63497197424,517949.51462955395,421239.0258814794
2021-02-16,403573.5920283444,403361.65759626776,459357.4191503076,515234.0261607543,419156.2218141071
2021-02-17,403888.594038146,402965.6765094754,460364.6306066609,513693.61059945734,418744.73516651936
